Year,Month,Day,Open,High,Low,Close,Volume
2020,2,3,0.23406951249092023,0.2470697861848582,0.25243242334505955,0.2719365442752575,0.3999645383013484
2021,5,20,0.550588279306119,0.5714253786884798,0.5723445718446704,0.586705545443855,0.18651406074444238
2020,4,23,0.39425283226305563,0.42567279172661177,0.4160427257501865,0.4224525337010445,0.9269470915074659
2021,6,7,0.5580837200490552,0.5578227124425648,0.5758642261749375,0.5713472011029739,0.11925986368957264
2021,4,20,0.6948688717400258,0.7094017249033231,0.700847413133978,0.6916504323588568,0.7319294601680089
2021,9,30,0.8141500416188487,0.8350903655498003,0.8392817054159644,0.8247924715149031,0.395767031114022
2020,5,5,0.41271324968461265,0.4088734898444625,0.4211989558884385,0.4180268407558396,0.37215243464463216
2020,9,25,0.5168702269812802,0.5310027502868144,0.5253777688565066,0.5455382069950867,0.19000233395873778
2019,6,4,0.22908743897224604,0.2334217323759027,0.24563961739882267,0.2618583152575601,0.48832930167592714
2021,9,9,0.8106358469774642,0.8134167885321979,0.8135004202136512,0.7967486330373561,0.13100564673272916
2018,11,16,0.10039815952930842,0.09311026632306585,0.10608439967325745,0.11465062945589555,0.5757460073926786
2021,3,4,0.6216498950751725,0.6367181494635394,0.6142671430812031,0.6077821533520475,0.2815803614560284
2021,7,23,0.600876275023118,0.6047744936840509,0.6074967780623467,0.6168086504341532,0.19370048253239952
2021,1,6,0.6004537488196575,0.5950032518987349,0.5959288185172095,0.5841202135899075,0.3041166328031568
2019,7,12,0.3039967917972284,0.2926613552124179,0.31186391278211845,0.3053480208080891,0.3975256418838846
2021,5,10,0.5782789721629513,0.5724455378489246,0.565910401510405,0.5538855922643102,0.28858585621004906
2021,12,21,0.7907742040026089,0.809744079981356,0.8074698346016446,0.812917607717335,0.08506465427557719
2019,11,20,0.1312471074235595,0.13058560956345067,0.15092141741641096,0.15616852549827942,0.2871529141012721
2021,6,21,0.5774783115637432,0.5699517021011737,0.5797426528700801,0.5764739369351655,0.2991302837478673
2021,8,12,0.6002090567450364,0.5947765952053012,0.6131910972505342,0.6065333134231605,0.0392032697133573
2019,4,10,0.2753275352637019,0.26797255224985883,0.2882347842548185,0.28490679840139244,0.24617655945533723
2021,2,9,0.6761415674520661,0.7149334803775509,0.6934493321085683,0.7124641390514406,0.18523309734417204
2018,10,11,0.18447099656828125,0.18941716828236566,0.18412322457151442,0.19109173879377372,0.9999999999999999
2019,12,13,0.1256644689507952,0.11596271614375941,0.14251447658956973,0.14157701288486535,0.1979848346960154
2021,8,26,0.6764973713828886,0.6845541380176756,0.6999507534857469,0.6928554101395348,0.03267542232892896
2018,8,7,0.2473922170567452,0.24181007269999388,0.2585527009273598,0.25841856102563354,0.49406830719239236
2020,1,13,0.1997286336957128,0.20449344310225526,0.21932031040210054,0.2301338860524882,0.37242020665485814
2020,3,5,0.3091568351178855,0.3190958790187569,0.30256024505151946,0.30431828786501314,0.5502352956076344
2021,10,22,0.911478863175158,0.9404203943904452,0.937385122656493,0.9440659698277103,0.36489364204310043
2019,11,8,0.10393454896247456,0.09825658344788213,0.12067887136716282,0.12639397691816445,0.24352778767850713
2020,12,4,0.5682702976447465,0.5755061513569217,0.5827916059462287,0.5793440331604149,0.1825336659978397
2021,4,22,0.6045684394664856,0.5969530716810907,0.5982827350465144,0.6022829310430526,0.5729669681514142
2018,10,25,0.14483662990714052,0.15708814216679712,0.1604492836868311,0.1730604719484331,0.883133800969407
2019,4,11,0.2735704368309346,0.27085175833368935,0.2850065144936097,0.2930788752964356,0.38956485239067934
2021,9,20,0.7668645926535638,0.7728128910001395,0.7496749904699479,0.7483075022197325,0.18731013969376292
2018,5,18,0.18438201277936472,0.17177904665060684,0.19979373985423754,0.19783973311324443,0.17612884899648817
2019,1,16,0.24910478800865588,0.24530144184000036,0.25653497908264566,0.2574546191139546,0.9999999999999999
2019,7,8,0.3029069783670395,0.28928338243245943,0.3176254157576923,0.3117235965691676,0.14252708025380445
2020,9,16,0.5738084086366542,0.5758688981919236,0.559633248170425,0.5476852613408338,0.235270277849646
2020,4,30,0.37434666403149375,0.39400124594981745,0.39079946234228224,0.40744474257194574,0.4928452404429817
2019,2,28,0.2679433398259604,0.262395479493033,0.27805676105046473,0.2721556490701521,0.3649515386939601
2018,6,27,0.36823025182592417,0.3648688554704831,0.35044614637344407,0.3429003623782454,0.9999999999999999
2018,9,17,0.2718356021385957,0.2645265003924505,0.2598081306986154,0.25517604624199175,0.4290069457888328
2019,5,13,0.2453015117090871,0.23489541123031954,0.24530335321685437,0.2440242900514209,0.4981065985898546
2019,10,16,0.09145703247671422,0.08506204933289851,0.10550149602408754,0.11480401113780436,0.9999999999999999
2019,11,25,0.14863990843085928,0.14754362508824614,0.1604492836868311,0.1789321128158201,0.48704833827565674
2020,12,29,0.6180913086260751,0.6481670330151854,0.6317535508569713,0.6506802676308785,0.2083121497931099
2020,10,28,0.5434932344752084,0.5517014854265703,0.5595659948856609,0.552899653551032,0.3509043637791315
2022,2,4,0.36767421435269054,0.36754403062906915,0.36533206989193434,0.38623668624686536,0.48042640883358145
2019,2,14,0.24410045074955344,0.24892883310824399,0.25702819076152217,0.27428084026020605,0.589916212690584
2021,5,21,0.5807700089222885,0.5775465376911426,0.5909070949484853,0.5784238854785337,0.15768876569768178
2021,4,21,0.591623871520558,0.6003537382425694,0.6051204206056612,0.6025458300677449,0.9999999999999999
2021,7,1,0.6310357431230089,0.649277894754158,0.654710083764808,0.6565299774241611,0.12023686967282965
2019,9,10,0.10933921763325605,0.10546604870177101,0.10980588111334277,0.11855045862422098,0.8088306866723719
2021,1,19,0.5760548222700168,0.5862749288016045,0.5825674074064077,0.586924584511255,0.8085122550926437
2020,4,27,0.4070194304070003,0.40433926776249074,0.4195848187659832,0.41079684261678207,0.3715155714851757
2018,7,2,0.3190543288312424,0.3349203390230595,0.32802763750186725,0.3599675536660011,0.5064871388017926
2018,10,31,0.12404081506330422,0.13795372044665466,0.1375823777356121,0.14876321679412496,0.9999999999999999
2020,4,1,0.29814726645806133,0.2937722872318328,0.2854772830032549,0.28525728807659667,0.4001020428471402
2018,6,22,0.39585422241011825,0.3850688239141111,0.394498502854987,0.38825229217572466,0.6719340557146708
2020,9,22,0.5493872872952321,0.5467591992269984,0.550553778979647,0.5637009222573153,0.16922467338147196
2020,5,20,0.47207581477533234,0.465120510237099,0.4715060942799585,0.46839605477022184,0.32301265222748315
2019,5,1,0.29358778586734446,0.30683079921857936,0.31271582508664186,0.31752951213265246,0.5871661217747495
2021,10,29,0.9587420484000146,0.9982542814233311,0.9809442674591599,0.9999999999999998,0.1934833700916757
2019,12,3,0.13393830877666113,0.12856784673030763,0.1528942574063641,0.15835944199223562,0.2785407872858955
2018,5,23,0.19359002669836167,0.21390194031968024,0.21165314898210874,0.24284117542643613,0.6444693319631125
2018,11,7,0.15769221406415157,0.17663063027165093,0.17333992628798767,0.20511359120959427,0.8817877038369195
2022,1,20,0.6133093329766686,0.6257000238110138,0.6125857549158348,0.6011217474921724,0.8333499183114441
2018,10,15,0.21269546538206874,0.20077534698837285,0.20905259522745334,0.21744846202515,0.7288464635097311
2021,7,6,0.6472276188439186,0.6624724968824729,0.6710308232369916,0.6742764820891163,0.11804403402151945
2020,6,9,0.3995685149207706,0.4173298389655611,0.41839664227949136,0.4385557173496264,0.40911220913717705
2021,8,3,0.6058362226986571,0.6007391085786493,0.6090884720155706,0.606752418218055,0.1038810658049715
2021,8,30,0.7011632537475785,0.7175632679730963,0.7236022534430498,0.7280415246506378,0.0934162461620853
2020,3,26,0.22686328907931164,0.2566143032634093,0.24223202871070282,0.2828691956709338,0.4404198230895462
2019,10,2,0.04806384582406453,0.04239500367176774,0.0639151889695233,0.07481978512310417,0.47150308751983405
2020,10,1,0.587242294007327,0.6322972557282844,0.6051204206056612,0.643318821074933,0.507297691913828
2022,1,10,0.6594381795146298,0.664354237587379,0.6560552750037346,0.6703546561191915,0.24187049604764893
2021,6,15,0.5765664012110405,0.5680927231911195,0.5755279619929693,0.56530024967049,0.14185403168756072
2019,8,8,0.15353306488511353,0.14897184609918013,0.1635430491203631,0.17969894673420372,0.34462257716085676
2019,1,18,0.24458976595014892,0.23203882864756697,0.23102277427491447,0.23052823568498482,0.9999999999999999
2020,11,20,0.5409577391836615,0.55342451248883,0.5557324478034286,0.5572814865389444,0.225029807728841
2018,6,15,0.3307533105609297,0.336008506980512,0.3448639600829303,0.34638391083996967,0.900589641203599
2020,5,28,0.3897600049963301,0.3893083102251995,0.39864594044733404,0.39340095908202066,0.32647197711634873
2020,10,27,0.5516114371881664,0.5437439030015996,0.5587813336240507,0.5587932254925236,0.17971120426843057
2018,2,16,0.08169305003313032,0.07098323989193356,0.09418017594615191,0.09780247723553959,0.5187829400281161
2019,10,10,0.05331287515778815,0.06774128924021205,0.07028203876349848,0.10209672176385653,0.6994711502798037
2018,11,6,0.16182916845140793,0.1577229309911622,0.16056134932897825,0.16861291365661846,0.6199573374053977
2018,10,24,0.20079625010997015,0.18669660782785014,0.1503161423372381,0.14887273632782494,0.9999999999999999
2020,9,10,0.5812815878633122,0.5795643005242856,0.5496121702211284,0.5406962990707755,0.3688161401388434
2020,3,10,0.25450945667943736,0.25820131046454287,0.2559521449308534,0.2853668733377913,0.4675444040173038
2019,8,20,0.1391650743699563,0.12321749868024667,0.14347845677809135,0.1426505400577388,0.44912603196256984
2021,3,8,0.6059919287602118,0.6080165848966566,0.5810205235687164,0.5684332449204319,0.20537389476198142
2021,12,30,0.8251373465382446,0.838740380319122,0.8464332142296992,0.8286265753793265,0.034817598410736936
2020,10,26,0.544983446041573,0.5580947544319277,0.5497466767906559,0.5572814865389444,0.3649008791244579
2021,3,16,0.628255555756841,0.6410709641213446,0.6490831523724375,0.6356944733033791,0.15160961735741593
2018,3,2,0.09485997958875392,0.1145571186339035,0.11108375181197883,0.1471638236534556,0.8830180076676877
2018,9,7,0.2228598459618284,0.23827338401027798,0.24115591562450733,0.2515171872151706,0.5762019435181985
2018,4,3,0.09663933953779957,0.09204472186669133,0.0993812879391649,0.10908574976140961,0.8359480305187721
2020,12,24,0.6074598076375015,0.6091726959048964,0.624422792613703,0.6136537263010233,0.0
2019,10,11,0.09519358872779471,0.0843818752126041,0.10908847089464513,0.10746442773755227,0.553064994418401
2018,9,4,0.27683993939769813,0.2680405633139773,0.2860153742950414,0.2842056897869111,0.46760230066816355
2018,10,2,0.3166744728767533,0.3086671546275558,0.31419538838404293,0.31387071883332607,0.5423975364975059
2021,1,13,0.5638219978588774,0.5933029186179954,0.5813792286780651,0.600113945623201,0.281384960259377
2021,11,16,0.9703299182735008,0.9923371533459127,0.9936332197034025,0.9936244899664164,0.06755091739052557
2018,7,18,0.3096906088506908,0.3003468956480255,0.3108998630962193,0.30946695477130914,0.9999999999999999
2019,12,2,0.16100624411177167,0.14450570536176932,0.15708650735609453,0.16675062149125675,0.36726740472834707
2018,7,13,0.37185562504800673,0.36126415798375977,0.36183471973614356,0.3547531614558028,0.9999999999999999
2019,9,30,0.04893129764455739,0.04132945921539333,0.06523787426739369,0.07392150059691627,0.40406072634967044
2020,6,19,0.46066591470382934,0.46094903272301835,0.4750930691505161,0.4816510732676589,0.3466923824290902
2018,12,18,0.04737436602970457,0.056904500731410845,0.06638124063835305,0.08119535869326622,0.6662529468490652
2019,7,15,0.29123019142913376,0.2789226691053769,0.2883468498969658,0.29077843926877955,0.492172191876738
2021,12,3,0.8468450717347835,0.8498265873162083,0.8077837273536098,0.8068049988993602,0.2664114389307936
2018,9,6,0.2345143691593058,0.23884016177052447,0.2428148628624951,0.2466533482167549,0.8616613805818251
2019,8,29,0.11787994432552462,0.11172322983267124,0.13744787116608437,0.1378086343243441,0.2348071046427686
2019,5,23,0.25244101284805753,0.2420594889211679,0.2556158807488851,0.25925111805700285,0.3246844180210563
2019,3,29,0.25613311056692833,0.2439411616127426,0.26908935750183405,0.2687816201421277,0.2577558896272722
2020,11,24,0.5267676517459903,0.5291437033634288,0.5429987526991801,0.5455382069950867,0.17416036286725928
2018,10,17,0.30321832598980203,0.2932508267541847,0.27534414165366194,0.2866157110757618,0.9999999999999999
2019,3,6,0.24821514139638157,0.2476365639451047,0.26458328429751576,0.2754638869667795,0.3667680461146824
2021,5,27,0.5778341154945656,0.5768664315841794,0.5937766618421961,0.5915035912199573,0.15268794247967737
2021,5,17,0.5417806635232978,0.5487768917796993,0.5585123227268461,0.5588151543757116,0.11298531415265536
2020,10,29,0.5482529486083365,0.5968170495528535,0.5507330956647071,0.592270425138341,0.7220218957896469
2018,10,4,0.29776919878681063,0.2840010431794059,0.2840873466624715,0.28431520932061094,0.5739294999719563
2021,2,8,0.696158916488476,0.6899952589267067,0.6950186546317895,0.6880353675618334,0.1192453895268577
2020,2,5,0.29610108636710986,0.28248204930950194,0.2883468498969658,0.2975045682416404,0.3830587162503234
2021,10,15,0.8807633576020335,0.8813847344658434,0.8776397404674691,0.8641193152265083,0.21497026464197255
2021,6,8,0.5671582226982792,0.5626289765138994,0.5732188578210479,0.5663738447617748,0.08901610069675
2020,3,17,0.1427681860757607,0.1637987727112269,0.12682152037946592,0.18813398838143391,0.6419218793252869
2019,2,5,0.24732549478410715,0.24790860593446784,0.2672734650087889,0.2671384327716605,0.5719175913545825
2018,3,14,0.16939126474248567,0.1660205664696145,0.18836035413415486,0.19207761177955707,0.6752992985458894
2021,2,19,0.6805898672379349,0.6763698988992715,0.6840559724076757,0.6711652842673728,0.12284945604287248
2021,11,24,0.9252686192011503,0.9313065626634616,0.9357933592058917,0.9298468100451935,0.05234580945850348
2020,3,30,0.2691221370450657,0.2882631552586833,0.2858136144407497,0.30033080231868103,0.5411889439108102
2018,11,13,0.11787994432552462,0.11993016046548466,0.12424340531033995,0.13259424211414605,0.8024620550778077
2018,9,20,0.2852694875092687,0.271169187886093,0.29029731621506516,0.28806165680702756,0.4070206926248713
2018,5,21,0.18929736402540076,0.18415745479750123,0.20573469850962678,0.2145783657999003,0.39900200648080636
2019,12,18,0.1651653932908096,0.16937584546805273,0.18365245382001838,0.19043442440908998,0.7282964453265642
2020,11,16,0.5293476745183938,0.5326123809890262,0.5461597019200984,0.5372565448388489,0.2033330378191779
2020,4,8,0.2936100496077728,0.2896008119848631,0.3018203961472923,0.30068135772138005,0.41721050317617403
2021,6,22,0.5705834335507471,0.596023479072511,0.5876339433325154,0.6023705852301426,0.3376315565695511
2022,1,24,0.3156291202029242,0.30971007558285224,0.26404519300572926,0.3358017469285809,0.9999999999999999
2021,9,3,0.7646627065010576,0.7736063254538195,0.7834372603468406,0.7813904201514645,0.11124841462686513
2021,12,10,0.833566961374312,0.8322337829670479,0.8344169271022973,0.8276843629774349,0.11607554789229052
2020,3,20,0.22310447131195266,0.22634835726358205,0.22041879491829885,0.21679114764046625,0.702706125646588
2020,8,13,0.5257890213447993,0.530050602190488,0.5442541824704358,0.5421422469929578,0.13496433023525942
2020,10,12,0.6823914242029119,0.6827631701717396,0.6827780994671889,0.6702670676595961,0.30736608233265605
2019,3,28,0.2501945992146948,0.23870413964228743,0.25897865707962153,0.2645093044969987,0.2328169072694673
2021,7,14,0.6650430817278221,0.6879548045791544,0.6889880712616333,0.6881011585932304,0.25441959512148343
2018,4,10,0.12384065046953974,0.10950150408761483,0.13004979014067475,0.1406349341288795,0.6887168473826191
2021,5,3,0.6019662219023005,0.6082659331044995,0.6087073954762189,0.6030059028132273,0.21334192133654417
2018,9,27,0.3066435346181201,0.3005056092906718,0.31906023395323657,0.3216922381347538,0.44741084368085193
2020,9,15,0.5382442740901316,0.5595683630059023,0.5558669543729563,0.5742610893671047,0.30345082131827056
2020,6,5,0.36762975582048063,0.3844793523723443,0.3823925215154409,0.40689701344845663,0.28626999017566207
2021,3,18,0.6103067840008045,0.605885493716797,0.6056808833274506,0.5935411961413324,0.2135300854518381
2019,2,25,0.2780410003572318,0.27395768912428464,0.2916872547976993,0.28488486951820446,0.4650041884608356
2018,12,13,0.07926873554643143,0.06499810301750752,0.08557147750687011,0.0923251860006491,0.5236245474562563
2020,10,23,0.5473854967878438,0.5427690633908642,0.555239238366403,0.5573691429169509,0.27384392148490433
2021,4,26,0.5888659478948182,0.5890635003202385,0.6037752966222613,0.6056131000137845,0.234828815886841
2019,7,5,0.3031294089253822,0.29642476860889855,0.3180738150791854,0.3213416849229712,0.18731013969376292
2018,2,23,0.08674184582444266,0.0801423889015157,0.09893289085952273,0.11403717721942086,0.4456449958296318
2018,8,6,0.22434998857954636,0.22972640032398284,0.24225440014070576,0.2564248839799622,0.51051095603654
2019,1,28,0.20617872176482022,0.19417804705777086,0.2134242313596213,0.22299147856394264,0.5433673053994055
2021,8,9,0.620871495992243,0.6166995204307466,0.6373806190022461,0.6267992252647603,0.016196588077994026
2019,10,31,0.1089833447537869,0.09249817128022109,0.11455859378486255,0.11727975773055732,0.28557523036534593
2018,5,1,0.15204285331874912,0.14244262524602802,0.16367755344803991,0.17400255070441872,0.35408144249505613
2020,9,8,0.570272019203488,0.615180594574174,0.5858404895249999,0.5984268961045249,0.32050862207780223
2020,12,11,0.5627099229124102,0.5728762934809339,0.5855042253430317,0.5901014397184894,0.1495832345773273
2018,10,5,0.2619381084252388,0.25584349457791833,0.24507915467703334,0.25736696273594795,0.8958783012398929
2021,10,12,0.8696871356182181,0.877394596362598,0.8705331112666442,0.856779797553751,0.15077011591995063
2019,10,1,0.05638221313078706,0.04885628374124362,0.06804018787634081,0.07821567939773844,0.5432370379349711
2021,9,10,0.7921531658154788,0.8134394823137181,0.8070438784493826,0.7993338991638088,0.2029277612631602
2020,6,23,0.499321650963779,0.506381958388374,0.5174640374666909,0.5091251858201176,0.347698336737777
